Name,Ticker,Class,Shares,Change,Value,Change,% Port,% OS,Hist,Date
DICKS SPORTING GOODS INC,DKS,Common,0,-2937309,0,-57513000,0.00,0.00,Hist,12/31/2008
NATIONAL CITY CORP,NCC,Common,0,-9343557,0,-16351000,0.00,0.00,Hist,12/31/2008
"Leidos Holdings, Inc.",SAI,Common,0,-6114357,0,-123693000,0.00,0.00,Hist,12/31/2008
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,0,-7399788,0,-214372000,0.00,0.00,Hist,12/31/2008
EAGLE MATERIALS INC,EXP,Common,0,-2830727,0,-63323000,0.00,0.00,Hist,12/31/2008
FASTENAL CO,FAST,Common,0,-4593772,0,-226886000,0.00,0.00,Hist,12/31/2008
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,18014280,16588955,835142000,83283000,15.26,,Hist,09/30/2008
QUALCOMM INC/DE,QCOM,Common,18014416,16869396,774079000,266033000,14.14,,Hist,09/30/2008
XTO ENERGY INC,XTO,Common,11941076,3435257,555499000,-27235000,10.15,,Hist,09/30/2008
VISA INC.,V,CL A,4651970,2989970,285584000,150447000,5.22,,Hist,09/30/2008
SANDRIDGE ENERGY INC,SD,Common,13773667,12543976,269964000,-524171000,4.93,,Hist,09/30/2008
SEARS HOLDINGS CORP,SHLD,PUT,2810200,1273400,262754000,149553000,4.80,,Hist,09/30/2008
Booking Holdings Inc.,PCLN,Common,3604068,2185966,246626000,82892000,4.51,,Hist,09/30/2008
"LORILLARD, LLC",LO,COM,3428911,100000,243967000,13740000,4.46,,Hist,09/30/2008
FASTENAL CO,FAST,Common,4593772,-1527059,226886000,-37289000,4.14,,Hist,09/30/2008
MSC INDUSTRIAL DIRECT CO INC,MSM,CL A,4923117,-250488,226808000,-1400000,4.14,,Hist,09/30/2008
CROWN CASTLE INTERNATIONAL CORP,CCI,Common,7399788,7399788,214372000,214372000,3.92,,Hist,09/30/2008
PRECISION CASTPARTS CORP,PCP,Common,2509284,2509284,197681000,197681000,3.61,,Hist,09/30/2008
WEATHERFORD INTERNATIONAL LTD,WFT,Common,7754431,2934094,194946000,-44095000,3.56,,Hist,09/30/2008
Mastercard Inc,MA,CL A,983627,329949,174427000,862000,3.19,,Hist,09/30/2008
TERADATA CORP /DE/,TDC,Common,8631994,-622459,168324000,-45824000,3.07,,Hist,09/30/2008
"Dolby Laboratories, Inc.",DLB,Cl A,4425984,938275,155751000,19032807,2.85,,Hist,09/30/2008
Monster Beverage Corp,HANS,Common,4304311,-2991634,130205000,-36580303,2.38,,Hist,09/30/2008
"Leidos Holdings, Inc.",SAI,Common,6114357,-2121188,123693000,-47689000,2.26,,Hist,09/30/2008
EAGLE MATERIALS INC,EXP,Common,2830727,-1759832,63323000,-52956000,1.16,,Hist,09/30/2008
DICKS SPORTING GOODS INC,DKS,Common,2937309,-2886385,57513000,-45799000,1.05,,Hist,09/30/2008
Bunge LTD,BG,PUT,550000,0,34749000,-24481000,0.63,,Hist,09/30/2008
NATIONAL CITY CORP,NCC,Common,9343557,9343557,16351000,16351000,0.30,,Hist,09/30/2008
"DELTEK, INC",PROJ,COMMON,2206293,0,13414000,-3310000,0.25,,Hist,09/30/2008
FIRST HORIZON NATIONAL CORP,FHN,Common,216662,216662,2028000,2028000,0.04,,Hist,09/30/2008
AMAZON COM INC,AMZN,Common,0,-2527634,0,-185351000,0.00,0.00,Hist,09/30/2008
"CBRE GROUP, INC.",CBG,Common,0,-1070211,0,-205481000,0.00,0.00,Hist,09/30/2008
ENTERGY CORP /DE/,ETR,Common,0,-3518632,0,-423925000,0.00,0.00,Hist,09/30/2008
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,0,-7029742,0,-227809000,0.00,0.00,Hist,09/30/2008
GOOGLE INC.,GOOG,CL A,0,-982732,0,-517330000,0.00,0.00,Hist,09/30/2008
MONSANTO CO /NEW/,MON,Common,0,-1811400,0,-229033000,0.00,0.00,Hist,09/30/2008
NEW YORK TIMES CO,NYT,PUT,0,-100000,0,-1539000,0.00,0.00,Hist,09/30/2008
ILLUMINA INC,ILMN,Common,0,-2161843,0,-188318000,0.00,0.00,Hist,09/30/2008
SANDRIDGE ENERGY INC,SD,Common,1229691,1229691,794135000,794135000,11.35,,Hist,06/30/2008
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,1425325,1425325,751859000,751859000,10.74,,Hist,06/30/2008
XTO ENERGY INC,XTO,Common,8505819,8505819,582734000,582734000,8.33,,Hist,06/30/2008
GOOGLE INC.,GOOG,CL A,982732,982732,517330000,517330000,7.39,,Hist,06/30/2008
QUALCOMM INC/DE,QCOM,Common,1145020,1145020,508046000,508046000,7.26,,Hist,06/30/2008
ENTERGY CORP /DE/,ETR,Common,3518632,3518632,423925000,423925000,6.06,,Hist,06/30/2008
FASTENAL CO,FAST,Common,6120831,6120831,264175000,264175000,3.78,,Hist,06/30/2008
WEATHERFORD INTERNATIONAL LTD,WFT,Common,4820337,4820337,239041000,239041000,3.42,,Hist,06/30/2008
"LORILLARD, LLC",LO,COM,3328911,3328911,230227000,230227000,3.29,,Hist,06/30/2008
MONSANTO CO /NEW/,MON,Common,1811400,1811400,229033000,229033000,3.27,,Hist,06/30/2008
MSC INDUSTRIAL DIRECT CO INC,MSM,CL A,5173605,5173605,228208000,228208000,3.26,,Hist,06/30/2008
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,7029742,7029742,227809000,227809000,3.26,,Hist,06/30/2008
TERADATA CORP /DE/,TDC,Common,9254453,9254453,214148000,214148000,3.06,,Hist,06/30/2008
"CBRE GROUP, INC.",CBG,Common,1070211,1070211,205481000,205481000,2.94,,Hist,06/30/2008
ILLUMINA INC,ILMN,Common,2161843,2161843,188318000,188318000,2.69,,Hist,06/30/2008
AMAZON COM INC,AMZN,Common,2527634,2527634,185351000,185351000,2.65,,Hist,06/30/2008
Mastercard Inc,MA,CL A,653678,653678,173565000,173565000,2.48,,Hist,06/30/2008
"Leidos Holdings, Inc.",SAI,Common,8235545,8235545,171382000,171382000,2.45,,Hist,06/30/2008
Booking Holdings Inc.,PCLN,Common,1418102,1418102,163734000,163734000,2.34,,Hist,06/30/2008
Infosys Ltd,INFY,SPONSORED ADR,3529866,3529866,153408000,153408000,2.19,,Hist,06/30/2008
VISA INC.,V,CL A,1662000,1662000,135137000,135137000,1.93,,Hist,06/30/2008
EAGLE MATERIALS INC,EXP,Common,4590559,4590559,116279000,116279000,1.66,,Hist,06/30/2008
SEARS HOLDINGS CORP,SHLD,PUT,1536800,1536800,113201000,113201000,1.62,,Hist,06/30/2008
DICKS SPORTING GOODS INC,DKS,Common,5823694,5823694,103312000,103312000,1.48,,Hist,06/30/2008
Bunge LTD,BG,PUT,550000,550000,59230000,59230000,0.85,,Hist,06/30/2008
"DELTEK, INC",PROJ,COMMON,2206293,2206293,16724000,16724000,0.24,,Hist,06/30/2008
NEW YORK TIMES CO,NYT,PUT,100000,100000,1539000,1539000,0.02,,Hist,06/30/2008
NUTRI SYSTEM INC /DE/,NTRI,PUT,0,-2718600,0,-40969000,0.00,0.00,Hist,06/30/2008
CME GROUP INC.,CME,Common,0,-594936,0,-279084000,0.00,0.00,Hist,06/30/2008
"SRA INTERNATIONAL, INC.",SRX,Cl A,0,-1075600,0,-26148000,0.00,0.00,Hist,06/30/2008
EMC CORP,EMC,Common,0,-10655975,0,-152807000,0.00,0.00,Hist,06/30/2008
SOUTHWESTERN ENERGY CO,SWN,Common,0,-7373812,0,-248424000,0.00,0.00,Hist,06/30/2008
GOOGLE INC.,GOOG,CL A,1619032,1619032,713135000,713135000,9.90,,Hist,03/31/2008
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,10214524,10214524,650563000,650563000,9.03,,Hist,03/31/2008
QUALCOMM INC/DE,QCOM,Common,13295259,13295259,545106000,545106000,7.57,,Hist,03/31/2008
XTO ENERGY INC,XTO,Common,8069313,8069313,499168000,499168000,6.93,,Hist,03/31/2008
APPLE INC,AAPL,Common,2920623,2920623,419109000,419109000,5.82,,Hist,03/31/2008
SANDRIDGE ENERGY INC,SD,Common,10059729,10059729,393838000,393838000,5.47,,Hist,03/31/2008
FASTENAL CO,FAST,Common,6995171,6995171,321288000,321288000,4.46,,Hist,03/31/2008
CME GROUP INC.,CME,Common,594936,594936,279084000,279084000,3.87,,Hist,03/31/2008
MONSANTO CO /NEW/,MON,Common,2441900,2441900,272272000,272272000,3.78,,Hist,03/31/2008
"CBRE GROUP, INC.",CBG,Common,11841207,11841207,256244000,256244000,3.56,,Hist,03/31/2008
SOUTHWESTERN ENERGY CO,SWN,Common,7373812,7373812,248424000,248424000,3.45,,Hist,03/31/2008
Infosys Ltd,INFY,SPONSORED ADR,6935412,6935412,248080000,248080000,3.44,,Hist,03/31/2008
Booking Holdings Inc.,PCLN,Common,2047911,2047911,247511000,247511000,3.44,,Hist,03/31/2008
VISA INC.,V,CL A,3900000,3900000,243204000,243204000,3.38,,Hist,03/31/2008
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,8510301,8510301,229361000,229361000,3.18,,Hist,03/31/2008
MSC INDUSTRIAL DIRECT CO INC,MSM,CL A,5173605,5173605,218585000,218585000,3.03,,Hist,03/31/2008
Mastercard Inc,MA,CL A,921068,921068,205389000,205389000,2.85,,Hist,03/31/2008
TERADATA CORP /DE/,TDC,Common,9254453,9254453,204153000,204153000,2.83,,Hist,03/31/2008
ILLUMINA INC,ILMN,Common,2401239,2401239,182254000,182254000,2.53,,Hist,03/31/2008
EAGLE MATERIALS INC,EXP,Common,4590559,4590559,163194000,163194000,2.26,,Hist,03/31/2008
EMC CORP,EMC,Common,10655975,10655975,152807000,152807000,2.12,,Hist,03/31/2008
DICKS SPORTING GOODS INC,DKS,Common,5029142,5029142,134680000,134680000,1.87,,Hist,03/31/2008
"Leidos Holdings, Inc.",SAI,Common,7076391,7076391,131550000,131550000,1.83,,Hist,03/31/2008
SEARS HOLDINGS CORP,SHLD,PUT,986800,986800,100742000,100742000,1.40,,Hist,03/31/2008
Bunge LTD,BG,PUT,550000,550000,47784000,47784000,0.66,,Hist,03/31/2008
NUTRI SYSTEM INC /DE/,NTRI,PUT,2718600,2718600,40969000,40969000,0.57,,Hist,03/31/2008
"DELTEK, INC",PROJ,COMMON,2206293,2206293,28638000,28638000,0.40,,Hist,03/31/2008
"SRA INTERNATIONAL, INC.",SRX,Cl A,1075600,1075600,26148000,26148000,0.36,,Hist,03/31/2008
NEW YORK TIMES CO,NYT,PUT,100000,100000,1888000,1888000,0.03,,Hist,03/31/2008
CAREER EDUCATION CORP,CECO,PUT,0,-254900,0,-6408000,0.00,0.00,Hist,03/31/2008
EASTMAN KODAK CO,EK,PUT,0,-1150000,0,-25151000,0.00,0.00,Hist,03/31/2008
"OVERSTOCK.COM, INC",OSTK,PUT,0,-635000,0,-9862000,0.00,0.00,Hist,03/31/2008
"Intercontinental Exchange Holdings, Inc.",ICE,Common,0,-1353621,0,-260572000,0.00,0.00,Hist,03/31/2008
SINA CORP,SINA,Common,0,-343190,0,-15207000,0.00,0.00,Hist,03/31/2008
"TAPESTRY, INC.",COH,Common,0,-11328047,0,-346412000,0.00,0.00,Hist,03/31/2008
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,0,-12998391,0,-797971000,0.00,0.00,Hist,03/31/2008
WNS (HOLDINGS) LTD,WNS,SPON ADR,0,-1858966,0,-30394000,0.00,0.00,Hist,03/31/2008
MSCI Inc.,MSCI,Cl A,0,-22700,0,-872000,0.00,0.00,Hist,03/31/2008
"BURLINGTON NORTHERN SANTA FE, LLC",BNI,Common,0,-3636004,0,-302625000,0.00,0.00,Hist,03/31/2008
"Fidelity National Information Services, Inc.",FIS,Common,0,-3005849,0,-125013000,0.00,0.00,Hist,03/31/2008
CARMAX INC,KMX,Common,0,-5155456,0,-101820000,0.00,0.00,Hist,03/31/2008
AMERICAN EAGLE OUTFITTERS INC,AEO,Common,0,-8546293,0,-177507000,0.00,0.00,Hist,03/31/2008
PharMerica CORP,PMC,Common,0,-406897,0,-5648000,0.00,0.00,Hist,03/31/2008
SCHLUMBERGER LIMITED/NV,SLB,Common,0,-4085900,0,-401930000,0.00,0.00,Hist,03/31/2008
Vulcan Materials CO,VMC,Common,0,-3545961,0,-280450000,0.00,0.00,Hist,03/31/2008
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,12998391,12998391,797971000,797971000,10.03,,Hist,12/31/2007
QUALCOMM INC/DE,QCOM,Common,16421924,16421924,646203000,646203000,8.12,,Hist,12/31/2007
GOOGLE INC.,GOOG,CL A,897558,897558,620643000,620643000,7.80,,Hist,12/31/2007
SOUTHWESTERN ENERGY CO,SWN,Common,10203244,266794,568524756,152684756,,,Hist,12/31/2007
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,12291270,12291270,437193000,437193000,5.50,,Hist,12/31/2007
SCHLUMBERGER LIMITED/NV,SLB,Common,4085900,4085900,401930000,401930000,5.05,,Hist,12/31/2007
Booking Holdings Inc.,PCLN,Common,3122903,205519,358696639,99778639,,,Hist,12/31/2007
"TAPESTRY, INC.",COH,Common,11328047,11328047,346412000,346412000,4.35,,Hist,12/31/2007
FASTENAL CO,FAST,Common,7879607,1786469,318493715,41804715,,,Hist,12/31/2007
CME GROUP INC.,CME,Common,450430,450430,308995000,308995000,3.88,,Hist,12/31/2007
"BURLINGTON NORTHERN SANTA FE, LLC",BNI,Common,3636004,3636004,302625000,302625000,3.80,,Hist,12/31/2007
Vulcan Materials CO,VMC,Common,3545961,3545961,280450000,280450000,3.53,,Hist,12/31/2007
EMC CORP,EMC,Common,14278599,14278599,264582000,264582000,3.33,,Hist,12/31/2007
"Intercontinental Exchange Holdings, Inc.",ICE,Common,1353621,1353621,260572000,260572000,3.28,,Hist,12/31/2007
SANDRIDGE ENERGY INC,SD,Common,6557039,6557039,235135000,235135000,2.96,,Hist,12/31/2007
Mastercard Inc,MA,CL A,991113,991113,213288000,213288000,2.68,,Hist,12/31/2007
MSC INDUSTRIAL DIRECT CO INC,MSM,CL A,4717664,4717664,190924000,190924000,2.40,,Hist,12/31/2007
AMERICAN EAGLE OUTFITTERS INC,AEO,Common,8546293,8546293,177507000,177507000,2.23,,Hist,12/31/2007
Infosys Ltd,INFY,SPONSORED ADR,3864488,3864488,175293000,175293000,2.20,,Hist,12/31/2007
EAGLE MATERIALS INC,EXP,Common,4590559,100000,162873033,2380033,,,Hist,12/31/2007
DICKS SPORTING GOODS INC,DKS,Common,5631546,2164936,156331717,-76451283,,,Hist,12/31/2007
"Leidos Holdings, Inc.",SAI,Common,7315071,1733886,147179229,40076229,,,Hist,12/31/2007
"Fidelity National Information Services, Inc.",FIS,Common,3005849,3005849,125013000,125013000,1.57,,Hist,12/31/2007
APPLE INC,AAPL,Common,606618,606618,120159000,120159000,1.51,,Hist,12/31/2007
CARMAX INC,KMX,Common,5155456,-6553660,101820256,-136225744,,,Hist,12/31/2007
Bunge LTD,BG,PUT,550000,550000,64026000,64026000,0.80,,Hist,12/31/2007
"SRA INTERNATIONAL, INC.",SRX,Cl A,1075600,1075600,31676000,31676000,0.40,,Hist,12/31/2007
WNS (HOLDINGS) LTD,WNS,SPON ADR,1858966,-1408600,30394094,-25807906,,,Hist,12/31/2007
"DELTEK, INC",PROJ,COMMON,1863014,1863014,28374000,28374000,0.36,,Hist,12/31/2007
EASTMAN KODAK CO,EK,PUT,1150000,1150000,25151000,25151000,0.32,,Hist,12/31/2007
NUTRI SYSTEM INC /DE/,NTRI,PUT,718600,718600,19388000,19388000,0.24,,Hist,12/31/2007
SINA CORP,SINA,Common,343190,-4238032,15206749,-204004251,,,Hist,12/31/2007
"OVERSTOCK.COM, INC",OSTK,PUT,635000,635000,9862000,9862000,0.12,,Hist,12/31/2007
CAREER EDUCATION CORP,CECO,PUT,254900,254900,6408000,6408000,0.08,,Hist,12/31/2007
PharMerica CORP,PMC,Common,406897,-1698257,5647730,-25761270,,,Hist,12/31/2007
MSCI Inc.,MSCI,Cl A,22700,22700,872000,872000,0.01,,Hist,12/31/2007
MONSANTO CO /NEW/,MON,Common,0,-4296701,0,-368399000,0.00,0.00,Hist,12/31/2007
"CORELOGIC, INC.",FAF,Common,0,-3472382,0,-127159000,0.00,0.00,Hist,12/31/2007
EXPRESS SCRIPTS INC,ESRX,Common,0,-3102214,0,-173166000,0.00,0.00,Hist,12/31/2007
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,0,-13435189,0,-859852000,0.00,0.00,Hist,12/31/2007
GARTNER INC,IT,Common,0,-1924960,0,-47085000,0.00,0.00,Hist,12/31/2007
GENENTECH INC,DNA,Common,0,-3514836,0,-274228000,0.00,0.00,Hist,12/31/2007
Nalco Holding CO,NLC,Common,0,-4987103,0,-147868000,0.00,0.00,Hist,12/31/2007
ILLUMINA INC,ILMN,Common,0,-1040074,0,-53959000,0.00,0.00,Hist,12/31/2007
MERCADOLIBRE INC,MELI,Common,0,-1069660,0,-38786000,0.00,0.00,Hist,12/31/2007
MEDCO HEALTH SOLUTIONS INC,MHS,Common,0,-1803568,0,-163025000,0.00,0.00,Hist,12/31/2007
PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,TLK,SPONSORED ADR,0,-283822,0,-13856000,0.00,0.00,Hist,12/31/2007
GOOGLE INC.,GOOG,CL A,1535176,1535176,870859000,870859000,9.33,,Hist,09/30/2007
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,13435189,13435189,859852000,859852000,9.22,,Hist,09/30/2007
QUALCOMM INC/DE,QCOM,Common,13818501,13818501,583970000,583970000,6.26,,Hist,09/30/2007
EMC CORP,EMC,Common,24786454,24786454,515558000,515558000,5.53,,Hist,09/30/2007
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,11271170,11271170,432566000,432566000,4.64,,Hist,09/30/2007
SOUTHWESTERN ENERGY CO,SWN,Common,9936450,9936450,415840000,415840000,4.46,,Hist,09/30/2007
SCHLUMBERGER LIMITED/NV,SLB,Common,3682500,3682500,386663000,386663000,4.14,,Hist,09/30/2007
"TAPESTRY, INC.",COH,Common,7801097,7801097,368758000,368758000,3.95,,Hist,09/30/2007
MONSANTO CO /NEW/,MON,Common,4296701,4296701,368399000,368399000,3.95,,Hist,09/30/2007
"Intercontinental Exchange Holdings, Inc.",ICE,Common,2363337,2363337,358991000,358991000,3.85,,Hist,09/30/2007
Vulcan Materials CO,VMC,Common,3627857,3627857,323423000,323423000,3.47,,Hist,09/30/2007
"BURLINGTON NORTHERN SANTA FE, LLC",BNI,Common,3541004,3541004,287423000,287423000,3.08,,Hist,09/30/2007
FASTENAL CO,FAST,Common,6093138,6093138,276689000,276689000,2.97,,Hist,09/30/2007
GENENTECH INC,DNA,Common,3514836,3514836,274228000,274228000,2.94,,Hist,09/30/2007
CME GROUP INC.,CME,Common,450430,450430,264560000,264560000,2.84,,Hist,09/30/2007
Booking Holdings Inc.,PCLN,Common,2917384,2917384,258918000,258918000,2.78,,Hist,09/30/2007
CARMAX INC,KMX,Common,11709116,11709116,238046000,238046000,2.55,,Hist,09/30/2007
DICKS SPORTING GOODS INC,DKS,Common,3466610,3466610,232783000,232783000,2.49,,Hist,09/30/2007
SINA CORP,SINA,Common,4581222,4581222,219211000,219211000,2.35,,Hist,09/30/2007
MSC INDUSTRIAL DIRECT CO INC,MSM,CL A,4288471,4288471,216954000,216954000,2.33,,Hist,09/30/2007
APPLE INC,AAPL,Common,1255882,1255882,192740000,192740000,2.07,,Hist,09/30/2007
EXPRESS SCRIPTS INC,ESRX,Common,3102214,3102214,173166000,173166000,1.86,,Hist,09/30/2007
MEDCO HEALTH SOLUTIONS INC,MHS,Common,1803568,1803568,163025000,163025000,1.75,,Hist,09/30/2007
EAGLE MATERIALS INC,EXP,Common,4490559,4490559,160493000,160493000,1.72,,Hist,09/30/2007
Nalco Holding CO,NLC,Common,4987103,4987103,147868000,147868000,1.58,,Hist,09/30/2007
"CORELOGIC, INC.",FAF,Common,3472382,3472382,127159000,127159000,1.36,,Hist,09/30/2007
"Leidos Holdings, Inc.",SAI,Common,5581185,5581185,107103000,107103000,1.15,,Hist,09/30/2007
NUTRI SYSTEM INC /DE/,NTRI,PUT,1310000,1310000,61426000,61426000,0.66,,Hist,09/30/2007
Bunge LTD,BG,PUT,550000,550000,59098000,59098000,0.63,,Hist,09/30/2007
AMERICAN EAGLE OUTFITTERS INC,AEO,Common,2155567,2155567,56713000,56713000,0.61,,Hist,09/30/2007
WNS (HOLDINGS) LTD,WNS,SPON ADR,3267566,3267566,56202000,56202000,0.60,,Hist,09/30/2007
ILLUMINA INC,ILMN,Common,1040074,1040074,53959000,53959000,0.58,,Hist,09/30/2007
GARTNER INC,IT,Common,1924960,1924960,47085000,47085000,0.50,,Hist,09/30/2007
MERCADOLIBRE INC,MELI,Common,1069660,1069660,38786000,38786000,0.42,,Hist,09/30/2007
PharMerica CORP,PMC,Common,2105154,2105154,31409000,31409000,0.34,,Hist,09/30/2007
EASTMAN KODAK CO,EK,PUT,1150000,1150000,30774000,30774000,0.33,,Hist,09/30/2007
"SRA INTERNATIONAL, INC.",SRX,Cl A,1075600,1075600,30203000,30203000,0.32,,Hist,09/30/2007
"OVERSTOCK.COM, INC",OSTK,PUT,635000,635000,18288000,18288000,0.20,,Hist,09/30/2007
PERUSAHAAN PERSEROAN PERSERO PT TELEKOMUNIKASI INDONESIA TBK,TLK,SPONSORED ADR,283822,283822,13856000,13856000,0.15,,Hist,09/30/2007
CAREER EDUCATION CORP,CECO,PUT,254900,254900,7135000,7135000,0.08,,Hist,09/30/2007
Sunovion Pharmaceuticals Inc.,SEPR,COM,0,-510000,0,-20920000,0.00,0.00,Hist,09/30/2007
AFFYMAX INC,AFFY,COMMON,0,-733650,0,-19779000,0.00,0.00,Hist,09/30/2007
ITT EDUCATIONAL SERVICES INC,ESI,Common,0,-789685,0,-92693000,0.00,0.00,Hist,09/30/2007
"NetEase, Inc.",NTES,SPONSORED ADR,0,-3817612,0,-64976000,0.00,0.00,Hist,09/30/2007
ARRAY BIOPHARMA INC,ARRY,Common,0,-1146785,0,-13383000,0.00,0.00,Hist,09/30/2007
CME GROUP INC.,,Cl A,0,-281421,0,-150380000,0.00,0.00,Hist,09/30/2007
"Under Armour, Inc.",UAA,Cl A,0,-2858163,0,-130475000,0.00,0.00,Hist,09/30/2007
CIMPRESS N.V.,VPRT,Common,0,-1912276,0,-73145000,0.00,0.00,Hist,09/30/2007
"LIFE TIME FITNESS, INC.",LTM,Common,0,-1739100,0,-92572000,0.00,0.00,Hist,09/30/2007
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,0,-1606701,0,-126335000,0.00,0.00,Hist,09/30/2007
EQUINIX INC,EQIX,Common,0,-2683786,0,-245486000,0.00,0.00,Hist,09/30/2007
NYMEX HOLDINGS INC,NMX,Common,0,-701097,0,-88079000,0.00,0.00,Hist,09/30/2007
"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",MDRX,Common,0,-4226410,0,-107689000,0.00,0.00,Hist,09/30/2007
BLACKBERRY Ltd,RIMM,Common,0,-1658964,0,-331776000,0.00,0.00,Hist,09/30/2007
RALPH LAUREN CORP,RL,CL A,0,-927606,0,-91007000,0.00,0.00,Hist,09/30/2007
RESOURCES CONNECTION INC,RECN,Common,0,-2823836,0,-93695000,0.00,0.00,Hist,09/30/2007
"CBRE GROUP, INC.",CBG,Common,0,-4471549,0,-163212000,0.00,0.00,Hist,09/30/2007
GENERAL ELECTRIC CO,GE,Common,0,-1528601,0,-58515000,0.00,0.00,Hist,09/30/2007
TEXAS INDUSTRIES INC,TXI,Common,0,-1777799,0,-139397000,0.00,0.00,Hist,09/30/2007
BAXTER INTERNATIONAL INC,BAX,Common,0,-573000,0,-32283000,0.00,0.00,Hist,09/30/2007
SCHWAB CHARLES CORP,SCHW,Common,0,-10427591,0,-213974000,0.00,0.00,Hist,09/30/2007
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,0,-6146071,0,-177148000,0.00,0.00,Hist,09/30/2007
EMC CORP,EMC,Common,47099337,47099337,852498000,852498000,7.97,,Hist,06/30/2007
AMERICA MOVIL SAB DE CV/,AMX,SPON ADR L SHS,12211689,12211689,756270000,756270000,7.07,,Hist,06/30/2007
GOOGLE INC.,GOOG,CL A,1419391,1419391,741916000,741916000,6.93,,Hist,06/30/2007
BROOKFIELD ASSET MANAGEMENT INC.,BAM,Common,12417370,12417370,496647000,496647000,4.64,,Hist,06/30/2007
"Intercontinental Exchange Holdings, Inc.",ICE,Common,3321717,3321717,491116000,491116000,4.59,,Hist,06/30/2007
QUALCOMM INC/DE,QCOM,Common,10776136,10776136,467577000,467577000,4.37,,Hist,06/30/2007
SOUTHWESTERN ENERGY CO,SWN,Common,9387312,9387312,417735000,417735000,3.90,,Hist,06/30/2007
SCHLUMBERGER LIMITED/NV,SLB,Common,4744700,4744700,403015000,403015000,3.77,,Hist,06/30/2007
"TAPESTRY, INC.",COH,Common,7987390,7987390,378522000,378522000,3.54,,Hist,06/30/2007
CARMAX INC,KMX,Common,14332566,14332566,365480000,365480000,3.42,,Hist,06/30/2007
EXPRESS SCRIPTS INC,ESRX,Common,6891018,6891018,344620000,344620000,3.22,,Hist,06/30/2007
BLACKBERRY Ltd,RIMM,Common,1658964,1658964,331776000,331776000,3.10,,Hist,06/30/2007
Vulcan Materials CO,VMC,Common,2728662,2728662,312541000,312541000,2.92,,Hist,06/30/2007
GENENTECH INC,DNA,Common,3707746,3707746,280528000,280528000,2.62,,Hist,06/30/2007
EQUINIX INC,EQIX,Common,2683786,2683786,245486000,245486000,2.29,,Hist,06/30/2007
MSC INDUSTRIAL DIRECT CO INC,MSM,CL A,4288471,4288471,235866000,235866000,2.20,,Hist,06/30/2007
SCHWAB CHARLES CORP,SCHW,Common,10427591,10427591,213974000,213974000,2.00,,Hist,06/30/2007
FASTENAL CO,FAST,Common,4615858,4615858,193220000,193220000,1.81,,Hist,06/30/2007
APPLE INC,AAPL,Common,1555182,1555182,189794000,189794000,1.77,,Hist,06/30/2007
SINA CORP,SINA,Common,4524486,4524486,189395000,189395000,1.77,,Hist,06/30/2007
MEDCO HEALTH SOLUTIONS INC,MHS,Common,2404302,2404302,187512000,187512000,1.75,,Hist,06/30/2007
"GRUPO TELEVISA, S.A.B.",TV,SP ADR REP ORD,6146071,6146071,177148000,177148000,1.66,,Hist,06/30/2007
"CBRE GROUP, INC.",CBG,Common,4471549,4471549,163212000,163212000,1.53,,Hist,06/30/2007
DICKS SPORTING GOODS INC,DKS,Common,2700210,2700210,157071000,157071000,1.47,,Hist,06/30/2007
EAGLE MATERIALS INC,EXP,Common,3123559,3123559,153211000,153211000,1.43,,Hist,06/30/2007
CME GROUP INC.,,Cl A,281421,281421,150380000,150380000,1.41,,Hist,06/30/2007
TEXAS INDUSTRIES INC,TXI,Common,1777799,1777799,139397000,139397000,1.30,,Hist,06/30/2007
"Under Armour, Inc.",UAA,Cl A,2858163,2858163,130475000,130475000,1.22,,Hist,06/30/2007
CTRIP COM INTERNATIONAL LTD,CTRP,ADR,1606701,1606701,126335000,126335000,1.18,,Hist,06/30/2007
ILLUMINA INC,ILMN,Common,2738343,2738343,111149000,111149000,1.04,,Hist,06/30/2007
"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",MDRX,Common,4226410,4226410,107689000,107689000,1.01,,Hist,06/30/2007
Booking Holdings Inc.,PCLN,Common,1384540,1384540,95173000,95173000,0.89,,Hist,06/30/2007
RESOURCES CONNECTION INC,RECN,Common,2823836,2823836,93695000,93695000,0.88,,Hist,06/30/2007
